complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,dp_trivial,dp_nontrivial,epistemic_priority,circ_priority,dp_restricted,dp_medium,optimality,natural,dominant,name,original_name,dp
13,0.48,0.4019209028971974,0.5980790971028026,1.0,1.0,True,True,False,True,False,False,True,True,0.8132392249234379,False,False,Hebrew_variant_74,Hebrew,dp_medium
25,0.0,0.4188335391048721,0.5811664608951279,0.8571428571428571,0.8571428571428571,False,True,False,True,True,False,False,False,0.7709350832800771,False,False,Thai_variant_48,Thai,nontrivial
11,0.56,0.413045741503652,0.586954258496348,1.0,1.0,True,True,False,True,False,False,True,True,0.8311304489673054,False,False,Hausa_variant_24,Hausa,dp_medium
19,0.24,0.3618856054368963,0.6381143945631037,0.8,0.8,False,True,False,True,True,False,False,False,0.7395902579029533,False,False,Hebrew_variant_30,Hebrew,nontrivial
11,0.56,0.2264350030175871,0.7735649969824129,0.6666666666666666,0.6666666666666666,False,False,False,False,True,False,False,False,0.703530807232439,False,False,Hausa_variant_56,Hausa,false
14,0.43999999999999995,0.4160449183620641,0.5839550816379359,0.6666666666666666,0.6666666666666666,False,True,False,True,False,True,False,True,0.8201047347724366,False,False,Hausa_variant_19,Hausa,dp_medium
12,0.52,0.3948237595031286,0.6051762404968714,0.75,0.75,False,True,False,True,True,True,False,False,0.8123301154375732,False,False,Russian_variant_85,Russian,nontrivial
19,0.24,0.4431989981457668,0.5568010018542332,0.8,0.8,False,True,False,True,False,True,False,True,0.8097485483411879,False,False,Hebrew_variant_97,Hebrew,dp_medium
12,0.52,0.3588211681819679,0.641178831818032,0.75,0.75,False,True,False,True,True,False,False,False,0.7805053396147474,False,False,Russian_variant_86,Russian,nontrivial
19,0.24,0.2274610962855257,0.7725389037144743,0.8,0.8,False,False,False,False,True,False,False,False,0.627852152131071,False,False,Hebrew_variant_8,Hebrew,false
14,0.43999999999999995,0.3682963342754629,0.6317036657245371,0.6666666666666666,0.6666666666666666,False,True,False,True,True,False,False,True,0.7783014110957143,False,False,Hausa_variant_6,Hausa,dp_medium
19,0.24,0.5137230984565861,0.4862769015434138,1.0,1.0,True,True,False,True,False,True,False,False,0.8723699939374288,False,False,Thai_variant_13,Thai,nontrivial
13,0.48,0.2784423545177592,0.7215576454822408,1.0,1.0,True,False,False,False,True,False,False,False,0.7051338333578636,False,False,Hungarian_variant_56,Hungarian,false
16,0.36,0.3369536304444271,0.6630463695555728,1.0,1.0,True,False,False,False,True,True,False,False,0.7416472372391687,False,False,Hungarian_variant_7,Hungarian,false
25,0.0,0.4138756577005353,0.5861243422994646,0.8571428571428571,0.8571428571428571,False,True,False,True,True,False,False,False,0.7665321881639563,False,False,Thai_variant_6,Thai,nontrivial
14,0.43999999999999995,0.2885251425979968,0.7114748574020032,0.6666666666666666,0.6666666666666666,False,True,False,True,True,False,True,True,0.7084628798953045,False,False,Hausa_variant_84,Hausa,dp_medium
19,0.24,0.2516803227031655,0.7483196772968345,0.8,0.8,False,False,False,False,True,False,False,False,0.6483847328660621,False,False,Hebrew_variant_56,Hebrew,false
22,0.12,0.4530978177802935,0.5469021822197064,1.0,1.0,True,True,False,True,False,False,True,True,0.8099484487300512,True,False,Thai,Thai,dp_medium
18,0.28,0.2917850629534004,0.7082149370465995,0.5,0.5,False,True,False,True,True,False,False,False,0.6909968464247815,False,False,Russian_variant_12,Russian,nontrivial
18,0.28,0.2207677455608268,0.7792322544391732,0.5,0.5,False,False,False,False,True,True,False,False,0.6296374018288473,False,False,Russian_variant_42,Russian,false
17,0.31999999999999995,0.2136629169842079,0.7863370830157921,0.3333333333333333,0.3333333333333333,False,False,False,False,True,True,False,False,0.628807875804169,False,False,Hausa_variant_96,Hausa,false
16,0.36,0.3590658784779511,0.6409341215220489,1.0,1.0,True,False,False,False,False,True,False,False,0.7612472308868485,False,False,Hungarian_variant_1,Hungarian,false
8,0.6799999999999999,0.4481517432531731,0.5518482567468269,1.0,1.0,False,True,False,True,False,True,False,False,0.9115578320464678,False,False,Hausa_variant_13,Hausa,nontrivial
16,0.36,0.4841448054246923,0.5158551945753077,1.0,1.0,True,True,False,True,False,True,False,False,0.8714090187284497,False,False,Hungarian_variant_37,Hungarian,nontrivial
13,0.48,0.4675606193995493,0.5324393806004507,1.0,1.0,True,True,False,True,True,True,False,False,0.8707059968546634,False,False,Hungarian_variant_61,Hungarian,nontrivial
19,0.24,0.3237212388944427,0.6762787611055572,0.8,0.8,False,True,False,True,True,False,False,False,0.7085318186583984,False,False,Hungarian_variant_86,Hungarian,nontrivial
13,0.48,0.2964741670992168,0.7035258329007832,1.0,1.0,True,False,False,False,True,True,False,False,0.7209221434146117,False,False,Hebrew_variant_42,Hebrew,false
19,0.24,0.6574604458388145,0.3425395541611855,1.0,1.0,True,True,False,True,True,True,False,False,0.999873102073502,False,True,sampled_lang_3,sampled_lang_3,nontrivial
18,0.28,0.3377034170832347,0.6622965829167653,0.5,0.5,False,True,False,True,True,True,False,False,0.730171773592692,False,False,Russian_variant_61,Russian,nontrivial
8,0.6799999999999999,0.3675282192929811,0.6324717807070189,1.0,1.0,False,True,False,True,True,False,False,False,0.8490306529863103,False,False,Hausa_variant_62,Hausa,nontrivial
16,0.36,0.4091489671694477,0.5908510328305523,1.0,1.0,True,True,False,True,True,False,True,True,0.8055509864574013,False,False,Hebrew_variant_62,Hebrew,dp_medium
19,0.24,0.3237212388944427,0.6762787611055572,0.8,0.8,False,True,False,True,True,False,False,False,0.7085318186583984,False,False,Hungarian_variant_72,Hungarian,nontrivial
11,0.56,0.6026786866195972,0.3973213133804028,1.0,1.0,True,True,False,True,True,True,False,False,0.9997595160999412,False,True,sampled_lang_0,sampled_lang_0,nontrivial
19,0.24,0.2838558621839672,0.7161441378160328,0.8,0.8,False,False,False,False,True,True,False,False,0.6754447779472694,False,False,Hungarian_variant_96,Hungarian,false
19,0.24,0.2423347404985361,0.7576652595014639,0.8,0.8,False,False,False,False,True,False,False,True,0.6404767856416728,False,False,Hebrew_variant_50,Hebrew,dp_medium
19,0.24,0.3818360782491273,0.6181639217508726,0.8,0.8,False,True,False,True,False,True,False,False,0.755507420085951,False,False,Hungarian_variant_90,Hungarian,nontrivial
13,0.48,0.2784423545177592,0.7215576454822408,1.0,1.0,True,False,False,False,True,False,False,False,0.7051338333578636,False,False,Hungarian_variant_50,Hungarian,false
13,0.48,0.4315580280783886,0.5684419719216114,1.0,1.0,True,True,False,True,True,False,False,False,0.839186151211705,False,False,Hungarian_variant_62,Hungarian,nontrivial
19,0.24,0.3954504140591656,0.6045495859408344,0.8,0.8,False,True,False,True,True,False,False,True,0.7673506140951111,False,False,Hebrew_variant_48,Hebrew,dp_medium
19,0.24,0.4060726962910497,0.5939273037089503,0.5,0.5,False,True,False,True,True,True,False,False,0.7767828231539206,False,False,Basque_variant_48,Basque,nontrivial
13,0.48,0.3559687439512585,0.6440312560487416,1.0,1.0,True,False,False,False,False,True,False,False,0.7730087583502595,False,False,Hebrew_variant_44,Hebrew,false
19,0.24,0.3157196606382145,0.6842803393617856,0.8,0.8,False,False,False,False,True,True,False,False,0.7019368337845417,False,False,Hebrew_variant_49,Hebrew,false
19,0.24,0.3986742633731646,0.6013257366268354,0.5,0.5,False,True,False,True,True,True,False,False,0.770213698924034,False,False,Basque_variant_66,Basque,nontrivial
14,0.43999999999999995,0.3975303475464162,0.6024696524535837,0.6666666666666666,0.6666666666666666,False,True,False,True,False,True,True,True,0.8038954758585481,False,False,Hausa_variant_92,Hausa,dp_medium
11,0.56,0.3608595121689577,0.6391404878310423,0.6666666666666666,0.6666666666666666,False,True,False,True,True,False,False,False,0.7968176897558089,False,False,Hausa_variant_48,Hausa,nontrivial
8,0.6799999999999999,0.3243143402524108,0.6756856597475892,1.0,1.0,True,False,False,False,False,True,False,False,0.813519660636982,False,False,Hausa_variant_44,Hausa,false
12,0.52,0.3076867038067636,0.6923132961932363,0.75,0.75,False,False,False,False,True,True,False,False,0.7427364560871403,False,False,Russian_variant_7,Russian,false
25,0.0,0.2657178655442426,0.7342821344557573,0.8571428571428571,0.8571428571428571,False,False,False,False,True,False,False,False,0.6349775356211282,False,False,Thai_variant_50,Thai,false
11,0.56,0.4065309953767063,0.5934690046232937,0.6666666666666666,0.6666666666666666,False,True,False,True,False,True,False,False,0.8253277219984221,False,False,Hausa_variant_73,Hausa,nontrivial
19,0.24,0.4192184070676451,0.5807815929323549,0.8,0.8,False,True,False,True,False,True,False,False,0.788455210967538,False,False,Hungarian_variant_73,Hungarian,nontrivial
11,0.56,0.3328472582865501,0.66715274171345,1.0,1.0,True,False,False,False,False,True,False,False,0.7781757926034094,False,False,Russian_variant_25,Russian,false
21,0.16000000000000003,0.2944700631670194,0.7055299368329806,0.5,0.5,False,True,False,True,False,False,True,True,0.6719606188190461,False,False,Russian_variant_38,Russian,dp_medium
15,0.4,0.2268649615605801,0.7731350384394199,0.75,0.75,False,False,False,False,True,False,False,False,0.6489803531464298,False,False,Russian_variant_50,Russian,false
13,0.48,0.3942753229564373,0.6057246770435627,1.0,1.0,True,True,False,True,True,False,False,False,0.8065457640503448,False,False,Hebrew_variant_12,Hebrew,nontrivial
19,0.24,0.4521996459760569,0.5478003540239431,0.8,0.8,False,True,False,True,False,True,False,False,0.8177410210250349,False,False,Hebrew_variant_19,Hebrew,nontrivial
15,0.4,0.2408833348675242,0.7591166651324758,0.75,0.75,False,False,False,False,True,False,False,False,0.6612532265749924,False,False,Russian_variant_56,Russian,false
25,0.0,0.2607599841399058,0.7392400158600942,0.8571428571428571,0.8571428571428571,False,False,False,False,True,False,False,False,0.6305755421041512,False,False,Thai_variant_8,Thai,false
18,0.28,0.3017008257620741,0.6982991742379259,0.5,0.5,False,True,False,True,True,False,False,False,0.6994972417778947,False,False,Russian_variant_62,Russian,nontrivial
19,0.24,0.286338910075925,0.713661089924075,0.8,0.8,False,True,False,True,True,False,False,False,0.6775211382782862,False,False,Hungarian_variant_84,Hungarian,nontrivial
13,0.48,0.3144449458389198,0.6855550541610802,1.0,1.0,True,False,False,False,True,True,False,False,0.7366553806047842,False,False,Hungarian_variant_55,Hungarian,false
16,0.36,0.4387966318989022,0.5612033681010977,1.0,1.0,True,True,False,True,False,False,True,True,0.8316878299261069,True,False,Hungarian,Hungarian,dp_medium
16,0.36,0.4481422141035317,0.5518577858964683,1.0,1.0,True,True,False,True,False,False,True,True,0.8399046326443078,False,False,Hungarian_variant_24,Hungarian,dp_medium
11,0.56,0.333146075237028,0.666853924762972,0.6666666666666666,0.6666666666666666,False,True,False,True,False,False,True,True,0.7783812611610188,False,False,Hausa_variant_74,Hausa,dp_medium
14,0.43999999999999995,0.3168129948188543,0.6831870051811457,0.6666666666666666,0.6666666666666666,False,True,False,True,False,False,True,True,0.733228590575095,False,False,Hausa_variant_38,Hausa,dp_medium
22,0.12,0.2778698961861401,0.7221301038138599,1.0,1.0,True,False,False,False,True,False,False,False,0.6543575112127866,False,False,Thai_variant_2,Thai,false
8,0.6799999999999999,0.3301458904744634,0.6698541095255366,1.0,1.0,False,True,False,True,True,False,False,False,0.8176657302843396,False,False,Hausa_variant_60,Hausa,nontrivial
15,0.4,0.2768859261886849,0.7231140738113151,0.75,0.75,False,False,False,False,True,True,False,False,0.6927730149987745,False,False,Russian_variant_55,Russian,false
16,0.36,0.4401998212873547,0.5598001787126452,1.0,1.0,True,True,False,True,False,False,True,True,0.8329223252914526,False,False,Hebrew_variant_24,Hebrew,dp_medium
11,0.56,0.2378178199094985,0.7621821800905014,1.0,1.0,True,False,False,False,True,False,False,False,0.7078504124323735,False,False,Hausa_variant_2,Hausa,false
19,0.24,0.2797997066482006,0.7202002933517995,0.8,0.8,False,True,False,True,True,False,False,False,0.6720490259318792,False,False,Hebrew_variant_78,Hebrew,nontrivial
16,0.36,0.3089168838305388,0.6910831161694612,1.0,1.0,True,False,False,False,True,True,False,False,0.716768752148978,False,False,Hungarian_variant_42,Hungarian,false
22,0.12,0.4616653437110497,0.5383346562889503,1.0,1.0,True,True,False,True,True,True,False,False,0.8175564817482377,False,False,Thai_variant_61,Thai,nontrivial
18,0.28,0.3848289659038835,0.6151710340961165,0.75,0.75,False,True,False,True,False,True,False,False,0.7697211996453002,False,False,Russian_variant_79,Russian,nontrivial
11,0.56,0.2624375943387477,0.7375624056612522,0.6666666666666666,0.6666666666666666,False,False,False,False,True,True,False,False,0.7267953066848916,False,False,Hausa_variant_55,Hausa,false
16,0.36,0.38864763725149,0.61135236274851,1.0,1.0,True,True,False,True,True,False,False,False,0.7874304397422855,False,False,Hungarian_variant_30,Hungarian,nontrivial
16,0.36,0.3604690678664036,0.6395309321335965,1.0,1.0,True,False,False,False,False,True,False,False,0.7624902404313969,False,False,Hebrew_variant_25,Hebrew,false
19,0.24,0.4182259302833838,0.5817740697166162,1.0,1.0,True,True,False,True,True,False,False,False,0.7875741428492904,False,False,Thai_variant_12,Thai,nontrivial
18,0.28,0.3138973109869244,0.6861026890130755,0.5,0.5,False,True,False,True,False,False,True,True,0.7099241272047248,False,False,Russian_variant_14,Russian,dp_medium
19,0.24,0.2821548520159452,0.7178451479840549,0.8,0.8,False,False,False,False,True,True,False,False,0.6740213061516266,False,False,Hebrew_variant_31,Hebrew,false
17,0.31999999999999995,0.3888908385783614,0.6111091614216386,0.3333333333333333,0.3333333333333333,False,True,False,True,False,True,False,False,0.7820739179477965,False,False,Hausa_variant_97,Hausa,nontrivial
19,0.24,0.4403381783169078,0.5596618216830922,1.0,1.0,True,True,False,True,False,False,True,True,0.8072087428555392,False,False,Thai_variant_14,Thai,dp_medium
25,0.0,0.4033691948762773,0.5966308051237227,0.8571428571428571,0.8571428571428571,False,True,False,True,False,False,True,True,0.7572034201135155,False,False,Thai_variant_80,Thai,dp_medium
14,0.43999999999999995,0.2885655808545118,0.7114344191454882,0.6666666666666666,0.6666666666666666,False,False,False,False,True,True,False,False,0.7084982773714055,False,False,Hausa_variant_7,Hausa,false
25,0.0,0.3403409576175744,0.6596590423824256,0.8571428571428571,0.8571428571428571,False,False,False,False,False,True,False,False,0.7012380470161663,False,False,Thai_variant_20,Thai,false
19,0.24,0.3818360782491273,0.6181639217508726,0.8,0.8,False,True,False,True,False,True,False,False,0.755507420085951,False,False,Hungarian_variant_79,Hungarian,nontrivial
8,0.6799999999999999,0.264819763400369,0.7351802365996309,1.0,1.0,True,False,False,False,True,True,False,False,0.7947055647538817,False,False,Hausa_variant_42,Hausa,false
14,0.43999999999999995,0.3449323787638894,0.6550676212361106,0.6666666666666666,0.6666666666666666,False,True,False,True,True,False,False,False,0.7578466228499512,False,False,Hausa_variant_30,Hausa,nontrivial
11,0.56,0.3421683477596988,0.6578316522403012,0.6666666666666666,0.6666666666666666,False,True,False,True,True,False,False,False,0.7845218419202493,False,False,Hausa_variant_54,Hausa,nontrivial
8,0.6799999999999999,0.3077301542272678,0.6922698457727322,1.0,1.0,False,False,False,False,True,True,False,False,0.8095723877393749,False,False,Hausa_variant_68,Hausa,false
15,0.4,0.3635808313003131,0.6364191686996868,0.75,0.75,False,True,False,True,False,False,True,True,0.7686731901348864,False,False,Russian_variant_74,Russian,dp_medium
16,0.36,0.433423170303213,0.566576829696787,1.0,1.0,True,True,False,True,False,True,False,False,0.8269579991980762,False,False,Hebrew_variant_90,Hebrew,nontrivial
16,0.36,0.4387966318989022,0.5612033681010977,1.0,1.0,True,True,False,True,False,False,True,True,0.8316878299261069,False,False,Hungarian_variant_0,Hungarian,dp_medium
14,0.43999999999999995,0.3259074714165144,0.6740925285834856,0.6666666666666666,0.6666666666666666,False,True,False,True,True,False,True,True,0.741190608201201,False,False,Hausa_variant_86,Hausa,dp_medium
16,0.36,0.38864763725149,0.61135236274851,1.0,1.0,True,True,False,True,True,False,False,False,0.7874304397422855,False,False,Hungarian_variant_36,Hungarian,nontrivial
16,0.36,0.3498631481516608,0.6501368518483391,1.0,1.0,True,True,False,True,True,False,False,False,0.7530926831281461,False,False,Hebrew_variant_84,Hebrew,nontrivial
15,0.4,0.4369657514399915,0.5630342485600085,0.75,0.75,False,True,False,True,False,True,False,False,0.8332898451250463,False,False,Russian_variant_73,Russian,nontrivial
19,0.24,0.2900833245851373,0.7099166754148627,0.8,0.8,False,False,False,False,False,True,False,True,0.6806487176269775,False,False,Hebrew_variant_98,Hebrew,dp_medium
22,0.12,0.4464060829635263,0.5535939170364736,1.0,1.0,True,True,False,True,True,True,False,False,0.8040072636538246,False,False,Thai_variant_91,Thai,nontrivial
16,0.36,0.2729142925093782,0.7270857074906218,1.0,1.0,True,False,False,False,True,False,False,False,0.684794488551174,False,False,Hungarian_variant_32,Hungarian,false
16,0.36,0.6477869484691103,0.3522130515308896,1.0,1.0,True,True,False,True,True,True,False,False,0.9998399109914384,False,True,sampled_lang_4,sampled_lang_4,nontrivial
19,0.24,0.4024102194143638,0.5975897805856362,0.5,0.5,False,True,False,True,True,True,False,False,0.7735311306305224,False,False,Basque_variant_60,Basque,nontrivial
19,0.24,0.4135757932115603,0.5864242067884398,0.8,0.8,False,True,False,True,False,True,False,False,0.783445483289569,False,False,Hebrew_variant_37,Hebrew,nontrivial
22,0.12,0.3809792601716149,0.6190207398283851,1.0,1.0,True,True,False,True,True,False,False,False,0.7459118715553748,False,False,Thai_variant_84,Thai,nontrivial
16,0.36,0.3369536304444271,0.6630463695555728,1.0,1.0,True,False,False,False,True,True,False,False,0.7416472372391687,False,False,Hungarian_variant_18,Hungarian,false
19,0.24,0.300846016425204,0.699153983574796,0.8,0.8,False,False,False,False,True,True,False,False,0.6896135367553637,False,False,Hebrew_variant_7,Hebrew,false
16,0.36,0.4551179026682272,0.5448820973317727,1.0,1.0,True,True,False,True,True,True,False,False,0.8460290668746542,False,False,Hebrew_variant_67,Hebrew,nontrivial
19,0.24,0.2679710765516133,0.7320289234483868,0.8,0.8,False,False,False,False,True,True,False,False,0.6621196602456106,False,False,Hebrew_variant_96,Hebrew,false
11,0.56,0.4172508028098159,0.582749197190184,1.0,1.0,True,True,False,True,False,False,True,True,0.8348754824534905,True,False,Russian,Russian,dp_medium
25,0.0,0.3079508450018229,0.6920491549981771,0.8571428571428571,0.8571428571428571,False,False,False,False,True,True,False,False,0.6724780818139032,False,False,Thai_variant_55,Thai,false
16,0.36,0.3590658784779511,0.6409341215220489,1.0,1.0,True,False,False,False,False,True,False,False,0.7612472308868485,False,False,Hungarian_variant_20,Hungarian,false
16,0.36,0.4166843838653782,0.5833156161346218,1.0,1.0,True,True,False,True,True,False,False,False,0.8122026840534982,False,False,Hungarian_variant_6,Hungarian,nontrivial
11,0.56,0.2811287587480066,0.7188712412519934,0.6666666666666666,0.6666666666666666,False,False,False,False,True,True,False,False,0.7409271448394885,False,False,Hausa_variant_49,Hausa,false
13,0.48,0.4163875709899613,0.5836124290100386,1.0,1.0,True,True,False,True,False,False,True,True,0.8259046880377431,False,False,Hebrew_variant_14,Hebrew,dp_medium
16,0.36,0.4369515057571592,0.5630484942428408,0.5,0.5,False,True,False,True,True,True,False,False,0.8300641299347502,False,False,Basque_variant_12,Basque,nontrivial
22,0.12,0.279427493220245,0.720572506779755,1.0,1.0,True,False,False,False,True,False,False,False,0.6557404597360703,False,False,Thai_variant_26,Thai,false
25,0.0,0.4161288343396632,0.5838711656603368,0.8571428571428571,0.8571428571428571,False,True,False,True,False,False,True,True,0.7685332483516901,False,False,Thai_variant_38,Thai,dp_medium
12,0.52,0.4879232324838637,0.5120767675161362,1.0,1.0,True,True,False,True,True,True,True,True,0.8940331620744204,True,False,Basque,Basque,dp_medium
22,0.12,0.4360437275209288,0.5639562724790712,0.5,0.5,False,True,False,True,True,True,False,False,0.7948061401452815,False,False,Basque_variant_90,Basque,nontrivial
19,0.24,0.286338910075925,0.713661089924075,0.8,0.8,False,True,False,True,True,False,False,False,0.6775211382782862,False,False,Hungarian_variant_78,Hungarian,nontrivial
13,0.48,0.3941756992598709,0.605824300740129,1.0,1.0,True,True,False,True,True,False,False,False,0.8064585495571774,False,False,Hungarian_variant_54,Hungarian,nontrivial
25,0.0,0.3438746180242356,0.6561253819757644,0.8571428571428571,0.8571428571428571,False,True,False,True,True,False,False,False,0.7043761244807599,False,False,Thai_variant_78,Thai,nontrivial
22,0.12,0.4546554148143985,0.5453445851856016,1.0,1.0,True,True,False,True,False,False,True,True,0.8113316325895462,False,False,Thai_variant_24,Thai,dp_medium
